,(780.0, 300.0),0
,(774.8715601321609, 313.1873112634379),2
,(769.1986985961349, 325.90989528532634),4
,(765.5867965478404, 338.5142102508627),6
,(759.0721749188193, 350.55024909802376),8
,(752.1687717018644, 362.17922351592756),10
,(744.8970292586664, 373.3888710132602),12
,(737.2777648809088, 384.1678587208845),14
,(726.8289766190285, 393.71670097777974),16
,(723.3592155403521, 405.0657780874821),18
,(710.1985648593497, 412.9666472974707),20
,(701.4347527342059, 421.8471428601714),22
,(690.1506828015258, 429.2388841765666),24
,(678.7261543527418, 435.995055504614),26
,(664.8842778576782, 440.8414688357673),28
,(659.8076211353316, 450.0),30
,(646.0339478853635, 453.7765866276294),32
,(636.3757081781869, 459.4699774891629),34
,(622.5796734531107, 461.74094438043016),36
,(612.8629034738149, 466.3285983379278),38
,(599.1715552109342, 467.1247785185002),40
,(589.6019304967356, 470.72830462150887),42
,(576.3382510829696, 470.2913007624544),44
,(566.8180089101593, 472.74155208127627),46
,(554.0000394625374, 471.02330985980075),48
,(541.4132741310386, 468.52977748617513),50
,(535.4455245716448, 473.36236579347883),52
,(523.5349029814193, 469.993568818739),54
,(514.7345452115031, 470.0527023737836),56
,(503.43425652547495, 465.4693787505031),58
,(495.1, 464.64482671904335),60
,(484.5048813014604, 458.9305667146068),62
,(478.9068064220339, 461.78292833385007),64
,(469.2452293228861, 455.40272779924214),66
,(461.9100879136255, 453.08533600351996),68
,(454.823222932107, 450.4508193257454),70
,(446.4525491562421, 442.75847744427307),72
,(440.06741659346494, 439.4829459110563),74
,(433.86906538395345, 435.8414016786395),76
,(429.1076367144863, 436.94066410273274),78
,(422.674263096701, 428.1250078915871),80
,(417.49663762000824, 423.88350859269633),82
,(412.64341559211846, 419.4426274441928),84
,(408.1219944805744, 414.8198657798798),86
,(403.93894463727514, 410.03299097210055),88
,(400.1, 410.1),90
,(396.5100503297499, 399.93908270190957),92
,(393.0243526255875, 399.7564050259824),94
,(389.5471536732346, 399.45218953682735),96
,(386.87855540879383, 394.1754665304492),98
,(384.4716640099763, 388.73269777109874),100
,(381.38794782640167, 388.1332840660425),102
,(379.5366388740283, 382.5751367334597),104
,(378.0490115346401, 377.00093567506553),106
,(375.37864045000424, 376.1845213036123),108
,(374.4484892505749, 370.5769465589431),110
,(372.0045054938066, 369.6387890925091),112
,(369.59475176931505, 368.6159093231951),114
,(369.41401972476456, 363.01558324094174),116
,(367.2369906049877, 361.9063315001249),118
,(366.35, 358.55671475544966),120
,(365.6552478248417, 355.2231262501677),122
,(366.4484257917552, 349.7422543533025),124
,(364.7328848624516, 348.54101966249686),126
,(363.0603114804605, 347.28064521640334),128
,(361.43274341880766, 345.9626665871387),130
,(359.8521636184685, 344.58868952864367),132
,(358.32049777246016, 343.16038802031903),134
,(356.8396119796809, 341.67950222753984),136
,(355.4113104713564, 340.1478363815315),138
,(354.03733341286136, 338.5672565811924),140
,(352.7193547835967, 336.9396885195395),142
,(351.45898033750314, 335.2671151375484),144
,(350.2577456466975, 333.5515742082448),146
,(349.11711423061445, 331.7951558539923),148
,(348.0384757729337, 330.0),150
,(347.0231444284644, 328.16829376715344),152
,(346.07235722204996, 326.30226880734466),154
,(345.187272541444, 324.404198584548),156
,(335.1971301803249, 326.3224615391139),158
,(334.3215165449865, 324.0414100327969),160
,(342.9366090222908, 318.54101966249686),162
,(352.03691520308405, 313.88186779085),164
,(356.4366923175802, 310.9864853019851),166
,(356.0833579669788, 309.45602608679917),168
,(355.78365111445066, 307.9141679950119),170
,(355.53793690662934, 306.36278954320295),172
,(355.3465147084277, 304.80378084704444),174
,(355.2096177383079, 303.2390413184857),176
,(355.1274127841407, 301.6704773516126),178
,(355.1, 300.1),180
,(355.1274127841407, 298.52952264838746),182
,(355.2096177383079, 296.9609586815144),184
,(355.3465147084277, 295.3962191529556),186
,(355.53793690662934, 293.8372104567971),188
,(350.85961234938964, 291.4175911166535),190
,(351.19261996330977, 289.70441545911206),192
,(351.58521368620023, 288.00390522001663),194
,(352.03691520308405, 286.31813220915006),196
,(347.79189160376654, 283.1040653093779),198
,(343.6184427528455, 279.4787914004599),200
,(344.3689687259928, 277.52360439504525),202
,(345.1872725414439, 275.595801415452),204
,(346.07235722204996, 273.69773119265534),206
,(347.0231444284644, 271.83170623284656),208
,(343.8083487540115, 267.6),210
,(340.73663326905023, 263.00565150367567),212
,(342.0673699211471, 260.9564967570477),214
,(339.423725421879, 256.0161060780645),216
,(340.99919347949583, 253.92538935057567),218
,(338.8164445504818, 248.67699122507688),220
,(340.6484139618085, 246.56955149129135),222
,(338.9561169712147, 241.05403851098524),224
,(337.58074665869026, 235.35941796952142),226
,(336.5325923959085, 229.5012415796475),228
,(335.72123903134604, 223.3955556881022),230
,(338.4338524674342, 221.1989246393278),232
,(338.38254850929036, 215.1532155906305),234
,(338.5887806182179, 208.9058670189454),236
,(339.15928461318146, 202.57446894201098),238
,(340.09999999999997, 196.17695154586738),240
,(341.4160546517637, 189.73155089263415),242
,(343.11175091741995, 183.2567739811083),244
,(343.056869969388, 172.10363593003586),246
,(347.5550769217723, 170.19426036064976),248
,(348.79697850114974, 159.14610688211374),250
,(352.2023658718832, 152.6862399742512),252
,(355.3089296797377, 143.89497441002314),254
,(358.9732777480565, 135.14972653308058),256
,(363.715454106892, 128.924169871584),258
,(368.7433280199525, 122.73460445780256),260
,(374.0050435699877, 114.42473711095556),262
,(379.7169496628076, 106.16823040318667),264
,(386.1487052511749, 100.58718994803516),266
,(392.8583544342311, 92.72640339353761),268
,(400.09999999999997, 87.6),270
,(407.6778892745503, 80.13401805579892),272
,(415.3464242237076, 80.53590894283866),274
,(422.99626191888365, 81.20518301897985),276
,(432.1098132208151, 72.3383441894388),278
,(441.7755626400632, 63.74613927707004),280
,(445.7405719799071, 84.80752783856278),282
,(462.89969285591354, 47.72311116824088),284
,(473.83299268104736, 42.96249633649973),286
,(485.8522159390478, 36.181816728094866),288
,(497.57574084781567, 32.287603076016126),290
,(510.6089450576941, 26.58076290279769),292
,(523.1378345304295, 23.7524990631132),294
,(535.995055504614, 21.473845647258237),296
,(549.1572211845203, 19.764139267290656),298
,(562.6, 18.641743770057445),300
,(576.2981553575405, 18.124008027988303),302
,(590.125587180054, 18.127225331285842),304
,(602.8859120409031, 20.989136940643107),306
,(615.5815163639804, 24.296236237647385),308
,(629.8965704629377, 26.239111584965308),310
,(600.7391819076573, 77.05655235678162),312
,(608.3975111376992, 84.19805989840464),314
,(615.8019401015953, 91.60248886230073),316
,(678.7793095540228, 49.17602261542821),318
,(691.0968883852115, 55.74070831911496),320
,(636.4032260820165, 115.30155740230254),322
,(711.5715428343547, 73.80267786739776),324
,(723.4246532964664, 82.01476764640883),326
,(730.8387575010061, 93.43148694905003),328
,(740.014970985392, 103.84999999999982),330
,(748.8642991792761, 114.65873269957314),332
,(755.1236482881709, 126.94339701831426),334
,(763.2343194129339, 138.42218437736943),336
,(768.655582190298, 151.19387911717484),338
,(773.6278167623987, 164.14699302804675),340
,(778.1449652273235, 177.26574473595832),342
,(779.7983698956359, 191.2232444522854),344
,(691.088717882799, 227.42343132009964),346
,(693.4442802201416, 237.62649275467203),348
,(695.4423259036623, 247.90554669992088),350
,(786.3045468092124, 245.8224906255743),352
,(785.4772344552058, 259.5952204837844),354
,(784.1621593500323, 273.2437576085116),356
,(779.7685142672564, 286.7381912530497),358
